,country,year,sex,age,suicides_no,population,suicides/100k,country-year,HDI_for_year,gdp_for_year,gdp_per_capita,generation,population_sum,suicides_no_sum
8431,Estonia,2001,male,15-24 years,36,102895,34.99,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Millenials,1325610,401
8432,Estonia,2001,female,55-74 years,22,171675,12.81,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Silent,1325610,401
8433,Estonia,2001,female,35-54 years,24,202560,11.85,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Boomers,1325610,401
8434,Estonia,2001,female,25-34 years,8,95505,8.38,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Generation X,1325610,401
8435,Estonia,2001,female,15-24 years,6,97020,6.18,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Millenials,1325610,401
8436,Estonia,2001,male,5-14 years,4,90730,4.41,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Millenials,1325610,401
8437,Estonia,2001,female,5-14 years,0,84860,0.0,Estonia2001,0.7250644067674608,"6,245,069,734",4711,Millenials,1325610,401
8438,Estonia,2002,male,75+ years,17,21135,80.44,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Silent,1316690,371
8439,Estonia,2002,male,55-74 years,74,116560,63.49,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Silent,1316690,371
8440,Estonia,2002,male,35-54 years,117,184685,63.35,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Boomers,1316690,371
8441,Estonia,2002,male,25-34 years,53,98385,53.87,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Generation X,1316690,371
8442,Estonia,2002,male,15-24 years,34,102950,33.03,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Millenials,1316690,371
8443,Estonia,2002,female,75+ years,14,61415,22.8,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Silent,1316690,371
8444,Estonia,2002,female,35-54 years,28,201060,13.93,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Boomers,1316690,371
8445,Estonia,2002,female,55-74 years,19,170805,11.12,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Silent,1316690,371
8446,Estonia,2002,female,25-34 years,6,95715,6.27,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Generation X,1316690,371
8447,Estonia,2002,male,5-14 years,4,86140,4.64,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Millenials,1316690,371
8448,Estonia,2002,female,15-24 years,4,97020,4.12,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Millenials,1316690,371
8449,Estonia,2002,female,5-14 years,1,80820,1.24,Estonia2002,0.7275593195684069,"7,322,069,511",5561,Millenials,1316690,371
8450,Estonia,2003,male,75+ years,19,22380,84.9,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Silent,1307160,342
8451,Estonia,2003,male,35-54 years,116,183410,63.25,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Boomers,1307160,342
8452,Estonia,2003,male,55-74 years,69,116230,59.37,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Silent,1307160,342
8453,Estonia,2003,male,25-34 years,38,98640,38.52,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Generation X,1307160,342
8454,Estonia,2003,male,15-24 years,31,103335,30.0,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Millenials,1307160,342
8455,Estonia,2003,female,75+ years,16,63315,25.27,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Silent,1307160,342
8456,Estonia,2003,female,35-54 years,21,199315,10.54,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Boomers,1307160,342
8457,Estonia,2003,female,55-74 years,17,170190,9.99,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Silent,1307160,342
8458,Estonia,2003,female,15-24 years,6,97400,6.16,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Millenials,1307160,342
8459,Estonia,2003,female,25-34 years,5,95605,5.23,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Generation X,1307160,342
8460,Estonia,2003,male,5-14 years,3,81105,3.7,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Millenials,1307160,342
8461,Estonia,2003,female,5-14 years,1,76235,1.31,Estonia2003,0.7334875103878326,"9,833,870,709",7523,Millenials,1307160,342
8462,Estonia,2004,male,55-74 years,73,116415,62.71,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Silent,1297650,323
8463,Estonia,2004,male,35-54 years,104,182275,57.06,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Boomers,1297650,323
8464,Estonia,2004,male,75+ years,13,23510,55.3,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Silent,1297650,323
8465,Estonia,2004,male,25-34 years,43,98265,43.76,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Generation X,1297650,323
8466,Estonia,2004,male,15-24 years,31,103745,29.88,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Millenials,1297650,323
8467,Estonia,2004,female,75+ years,11,65370,16.83,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Silent,1297650,323
8468,Estonia,2004,female,55-74 years,22,170025,12.94,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Silent,1297650,323
8469,Estonia,2004,female,25-34 years,7,94990,7.37,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Generation X,1297650,323
8470,Estonia,2004,female,15-24 years,6,97765,6.14,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Millenials,1297650,323
8471,Estonia,2004,female,35-54 years,12,197475,6.08,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Boomers,1297650,323
8472,Estonia,2004,female,5-14 years,1,71710,1.39,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Millenials,1297650,323
8473,Estonia,2004,male,5-14 years,0,76105,0.0,Estonia2004,0.7388667901395922,"12,059,201,242",9293,Millenials,1297650,323
8474,Estonia,2005,male,35-54 years,97,181315,53.5,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Boomers,1288495,273
8475,Estonia,2005,male,75+ years,13,24740,52.55,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Silent,1288495,273
8476,Estonia,2005,male,55-74 years,50,116665,42.86,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Silent,1288495,273
8477,Estonia,2005,male,25-34 years,32,97650,32.77,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Generation X,1288495,273
8478,Estonia,2005,male,15-24 years,27,103575,26.07,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Millenials,1288495,273
8479,Estonia,2005,female,75+ years,15,67375,22.26,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Silent,1288495,273
8480,Estonia,2005,female,55-74 years,18,170115,10.58,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Silent,1288495,273
8481,Estonia,2005,female,35-54 years,12,195835,6.13,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Boomers,1288495,273
8482,Estonia,2005,female,15-24 years,5,97515,5.13,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Millenials,1288495,273
8483,Estonia,2005,female,25-34 years,3,93980,3.19,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Generation X,1288495,273
8484,Estonia,2005,male,5-14 years,1,71890,1.39,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Millenials,1288495,273
8485,Estonia,2005,female,5-14 years,0,67840,0.0,Estonia2005,0.8240000000000001,"14,006,088,297",10870,Millenials,1288495,273
8486,Estonia,2006,male,75+ years,14,25870,54.12,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Silent,1278915,247
8487,Estonia,2006,male,55-74 years,56,116790,47.95,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Silent,1278915,247
8488,Estonia,2006,male,35-54 years,73,180705,40.4,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Boomers,1278915,247
8489,Estonia,2006,female,75+ years,18,69410,25.93,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Silent,1278915,247
8490,Estonia,2006,male,15-24 years,26,102295,25.42,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Millenials,1278915,247
8491,Estonia,2006,male,25-34 years,21,96850,21.68,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Generation X,1278915,247
8492,Estonia,2006,female,55-74 years,17,170020,10.0,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Silent,1278915,247
8493,Estonia,2006,female,35-54 years,12,194260,6.18,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Boomers,1278915,247
8494,Estonia,2006,female,15-24 years,5,96385,5.19,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Millenials,1278915,247
8495,Estonia,2006,female,25-34 years,4,92765,4.31,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Generation X,1278915,247
8496,Estonia,2006,male,5-14 years,1,68740,1.45,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Millenials,1278915,247
8497,Estonia,2006,female,5-14 years,0,64825,0.0,Estonia2006,0.7507903735937312,"16,963,625,016",13264,Millenials,1278915,247
8498,Estonia,2007,male,75+ years,21,26860,78.18,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Silent,1270415,251
8499,Estonia,2007,male,55-74 years,58,117125,49.52,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Silent,1270415,251
8500,Estonia,2007,male,25-34 years,39,96140,40.57,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Generation X,1270415,251
8501,Estonia,2007,male,35-54 years,66,180160,36.63,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Boomers,1270415,251
8502,Estonia,2007,male,15-24 years,21,100450,20.91,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Millenials,1270415,251
8503,Estonia,2007,female,75+ years,13,71525,18.18,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Silent,1270415,251
8504,Estonia,2007,female,55-74 years,17,170045,10.0,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Silent,1270415,251
8505,Estonia,2007,female,35-54 years,11,192585,5.71,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Boomers,1270415,251
8506,Estonia,2007,female,15-24 years,3,94785,3.17,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Millenials,1270415,251
8507,Estonia,2007,female,25-34 years,2,91870,2.18,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Generation X,1270415,251
8508,Estonia,2007,female,5-14 years,0,62580,0.0,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Generation Z,1270415,251
8509,Estonia,2007,male,5-14 years,0,66290,0.0,Estonia2007,0.7638844157357574,"22,237,061,730",17504,Generation Z,1270415,251
8510,Estonia,2008,male,75+ years,18,27640,65.12,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Silent,1264005,242
8511,Estonia,2008,male,55-74 years,47,117750,39.92,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Silent,1264005,242
8512,Estonia,2008,male,35-54 years,71,179930,39.46,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Boomers,1264005,242
8513,Estonia,2008,male,15-24 years,29,98030,29.58,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Millenials,1264005,242
8514,Estonia,2008,male,25-34 years,23,95990,23.96,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Generation X,1264005,242
8515,Estonia,2008,female,75+ years,12,73185,16.4,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Silent,1264005,242
8516,Estonia,2008,female,55-74 years,15,170375,8.8,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Silent,1264005,242
8517,Estonia,2008,female,35-54 years,16,191130,8.37,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Boomers,1264005,242
8518,Estonia,2008,female,15-24 years,5,92410,5.41,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Millenials,1264005,242
8519,Estonia,2008,female,25-34 years,4,91600,4.37,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Generation X,1264005,242
8520,Estonia,2008,female,5-14 years,1,61285,1.63,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Generation Z,1264005,242
8521,Estonia,2008,male,5-14 years,1,64680,1.55,Estonia2008,0.7688955477155078,"24,194,039,256",19141,Generation Z,1264005,242
8522,Estonia,2009,male,55-74 years,66,118960,55.48,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Silent,1259010,269
8523,Estonia,2009,male,35-54 years,88,179820,48.94,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Boomers,1259010,269
8524,Estonia,2009,male,75+ years,13,28150,46.18,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Silent,1259010,269
8525,Estonia,2009,male,25-34 years,30,96260,31.17,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Generation X,1259010,269
8526,Estonia,2009,male,15-24 years,23,94705,24.29,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Millenials,1259010,269
8527,Estonia,2009,female,75+ years,16,74300,21.53,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Silent,1259010,269
8528,Estonia,2009,female,55-74 years,14,171340,8.17,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Silent,1259010,269
8529,Estonia,2009,female,35-54 years,14,189570,7.39,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Boomers,1259010,269
8530,Estonia,2009,female,25-34 years,3,91560,3.28,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Generation X,1259010,269
8531,Estonia,2009,female,15-24 years,2,89195,2.24,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Millenials,1259010,269
8532,Estonia,2009,female,5-14 years,0,60910,0.0,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Generation Z,1259010,269
8533,Estonia,2009,male,5-14 years,0,64240,0.0,Estonia2009,0.7581232581786802,"19,652,492,637",15609,Generation Z,1259010,269
8534,Estonia,2010,male,75+ years,18,28755,62.6,Estonia2010,0.838,"19,490,936,349",15540,Silent,1254225,223
8535,Estonia,2010,male,55-74 years,54,120465,44.83,Estonia2010,0.838,"19,490,936,349",15540,Silent,1254225,223
8536,Estonia,2010,male,35-54 years,61,179395,34.0,Estonia2010,0.838,"19,490,936,349",15540,Generation X,1254225,223
8537,Estonia,2010,male,25-34 years,28,96230,29.1,Estonia2010,0.838,"19,490,936,349",15540,Generation X,1254225,223
8538,Estonia,2010,male,15-24 years,20,91065,21.96,Estonia2010,0.838,"19,490,936,349",15540,Millenials,1254225,223
8539,Estonia,2010,female,75+ years,12,75665,15.86,Estonia2010,0.838,"19,490,936,349",15540,Silent,1254225,223
8540,Estonia,2010,female,55-74 years,14,172395,8.12,Estonia2010,0.838,"19,490,936,349",15540,Silent,1254225,223
8541,Estonia,2010,female,25-34 years,5,91330,5.47,Estonia2010,0.838,"19,490,936,349",15540,Generation X,1254225,223
8542,Estonia,2010,female,35-54 years,9,187560,4.8,Estonia2010,0.838,"19,490,936,349",15540,Generation X,1254225,223
8543,Estonia,2010,female,15-24 years,2,85755,2.33,Estonia2010,0.838,"19,490,936,349",15540,Millenials,1254225,223
8544,Estonia,2010,female,5-14 years,0,61030,0.0,Estonia2010,0.838,"19,490,936,349",15540,Generation Z,1254225,223
8545,Estonia,2010,male,5-14 years,0,64580,0.0,Estonia2010,0.838,"19,490,936,349",15540,Generation Z,1254225,223
8546,Estonia,2011,male,75+ years,21,29683,70.75,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Silent,1249427,218
8547,Estonia,2011,male,55-74 years,57,121737,46.82,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Boomers,1249427,218
8548,Estonia,2011,male,35-54 years,58,178933,32.41,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Generation X,1249427,218
8549,Estonia,2011,male,25-34 years,23,95987,23.96,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Millenials,1249427,218
8550,Estonia,2011,male,15-24 years,19,87167,21.8,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Millenials,1249427,218
8551,Estonia,2011,female,75+ years,12,77543,15.48,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Silent,1249427,218
8552,Estonia,2011,female,35-54 years,15,185535,8.08,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Generation X,1249427,218
8553,Estonia,2011,female,55-74 years,9,172988,5.2,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Boomers,1249427,218
8554,Estonia,2011,female,15-24 years,3,82075,3.66,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Millenials,1249427,218
8555,Estonia,2011,female,25-34 years,1,90940,1.1,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Millenials,1249427,218
8556,Estonia,2011,female,5-14 years,0,61510,0.0,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Generation Z,1249427,218
8557,Estonia,2011,male,5-14 years,0,65329,0.0,Estonia2011,0.8490000000000001,"23,170,239,901",18545,Generation Z,1249427,218
8558,Estonia,2012,male,75+ years,20,30891,64.74,Estonia2012,0.855,"23,043,864,510",18411,Silent,1251631,237
8559,Estonia,2012,male,55-74 years,59,122960,47.98,Estonia2012,0.855,"23,043,864,510",18411,Boomers,1251631,237
8560,Estonia,2012,male,35-54 years,65,179456,36.22,Estonia2012,0.855,"23,043,864,510",18411,Generation X,1251631,237
8561,Estonia,2012,male,25-34 years,30,96938,30.95,Estonia2012,0.855,"23,043,864,510",18411,Millenials,1251631,237
8562,Estonia,2012,female,75+ years,18,80117,22.47,Estonia2012,0.855,"23,043,864,510",18411,Silent,1251631,237
8563,Estonia,2012,male,15-24 years,14,83194,16.83,Estonia2012,0.855,"23,043,864,510",18411,Millenials,1251631,237
8564,Estonia,2012,female,55-74 years,17,172977,9.83,Estonia2012,0.855,"23,043,864,510",18411,Boomers,1251631,237
8565,Estonia,2012,female,35-54 years,7,184354,3.8,Estonia2012,0.855,"23,043,864,510",18411,Generation X,1251631,237
8566,Estonia,2012,female,25-34 years,3,91727,3.27,Estonia2012,0.855,"23,043,864,510",18411,Millenials,1251631,237
8567,Estonia,2012,male,5-14 years,2,67323,2.97,Estonia2012,0.855,"23,043,864,510",18411,Generation Z,1251631,237
8568,Estonia,2012,female,15-24 years,2,78364,2.55,Estonia2012,0.855,"23,043,864,510",18411,Millenials,1251631,237
8569,Estonia,2012,female,5-14 years,0,63330,0.0,Estonia2012,0.855,"23,043,864,510",18411,Generation Z,1251631,237
8570,Estonia,2013,male,75+ years,23,32101,71.65,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Silent,1243096,218
8571,Estonia,2013,male,55-74 years,58,123698,46.89,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Boomers,1243096,218
8572,Estonia,2013,male,35-54 years,52,178072,29.2,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Generation X,1243096,218
8573,Estonia,2013,male,25-34 years,22,96869,22.71,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Millenials,1243096,218
8574,Estonia,2013,female,75+ years,18,82614,21.79,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Silent,1243096,218
8575,Estonia,2013,male,15-24 years,15,78163,19.19,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Millenials,1243096,218
8576,Estonia,2013,female,35-54 years,13,181855,7.15,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Generation X,1243096,218
8577,Estonia,2013,female,55-74 years,12,172334,6.96,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Boomers,1243096,218
8578,Estonia,2013,female,15-24 years,2,73430,2.72,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Millenials,1243096,218
8579,Estonia,2013,female,25-34 years,2,91438,2.19,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Millenials,1243096,218
8580,Estonia,2013,male,5-14 years,1,68210,1.47,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Generation Z,1243096,218
8581,Estonia,2013,female,5-14 years,0,64312,0.0,Estonia2013,0.8590000000000001,"25,137,153,149",20221,Generation Z,1243096,218
8582,Estonia,2014,male,75+ years,26,33259,78.17,Estonia2014,0.861,"26,224,622,451",21117,Silent,1241852,241
8583,Estonia,2014,male,55-74 years,50,124940,40.02,Estonia2014,0.861,"26,224,622,451",21117,Boomers,1241852,241
8584,Estonia,2014,male,25-34 years,39,97957,39.81,Estonia2014,0.861,"26,224,622,451",21117,Millenials,1241852,241
8585,Estonia,2014,male,35-54 years,57,177676,32.08,Estonia2014,0.861,"26,224,622,451",21117,Generation X,1241852,241
8586,Estonia,2014,male,15-24 years,19,73521,25.84,Estonia2014,0.861,"26,224,622,451",21117,Millenials,1241852,241
8587,Estonia,2014,female,75+ years,13,84886,15.31,Estonia2014,0.861,"26,224,622,451",21117,Silent,1241852,241
8588,Estonia,2014,female,35-54 years,16,180093,8.88,Estonia2014,0.861,"26,224,622,451",21117,Generation X,1241852,241
8589,Estonia,2014,female,25-34 years,8,92159,8.68,Estonia2014,0.861,"26,224,622,451",21117,Millenials,1241852,241
8590,Estonia,2014,female,55-74 years,10,172116,5.81,Estonia2014,0.861,"26,224,622,451",21117,Boomers,1241852,241
8591,Estonia,2014,male,5-14 years,2,69999,2.86,Estonia2014,0.861,"26,224,622,451",21117,Generation Z,1241852,241
8592,Estonia,2014,female,15-24 years,1,69127,1.45,Estonia2014,0.861,"26,224,622,451",21117,Millenials,1241852,241
8593,Estonia,2014,female,5-14 years,0,66119,0.0,Estonia2014,0.861,"26,224,622,451",21117,Generation Z,1241852,241
8594,Estonia,2015,male,75+ years,20,34253,58.39,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Silent,1243450,195
8595,Estonia,2015,male,55-74 years,44,126556,34.77,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Boomers,1243450,195
8596,Estonia,2015,male,15-24 years,21,70165,29.93,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Millenials,1243450,195
8597,Estonia,2015,male,35-54 years,48,177053,27.11,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Generation X,1243450,195
8598,Estonia,2015,male,25-34 years,25,99448,25.14,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Millenials,1243450,195
8599,Estonia,2015,female,75+ years,9,86804,10.37,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Silent,1243450,195
8600,Estonia,2015,female,55-74 years,12,172429,6.96,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Boomers,1243450,195
8601,Estonia,2015,female,35-54 years,11,178380,6.17,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Generation X,1243450,195
8602,Estonia,2015,female,25-34 years,2,92783,2.16,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Millenials,1243450,195
8603,Estonia,2015,female,15-24 years,1,66216,1.51,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Millenials,1243450,195
8604,Estonia,2015,female,5-14 years,1,67802,1.47,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Generation Z,1243450,195
8605,Estonia,2015,male,5-14 years,1,71561,1.4,Estonia2015,0.7656419287855647,"22,566,956,982",18149,Generation Z,1243450,195
25312,Trinidad and Tobago,1985,male,35-54 years,9,100000,9.0,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Silent,1008000,29
25313,Trinidad and Tobago,1985,male,25-34 years,8,93000,8.6,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Boomers,1008000,29
25314,Trinidad and Tobago,1985,male,55-74 years,2,51000,3.92,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,G.I. Generation,1008000,29
25315,Trinidad and Tobago,1985,male,15-24 years,4,123000,3.25,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Generation X,1008000,29
25316,Trinidad and Tobago,1985,female,15-24 years,3,123000,2.44,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Generation X,1008000,29
25317,Trinidad and Tobago,1985,female,25-34 years,2,93000,2.15,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Boomers,1008000,29
25318,Trinidad and Tobago,1985,male,5-14 years,1,124000,0.81,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Generation X,1008000,29
25319,Trinidad and Tobago,1985,female,35-54 years,0,102000,0.0,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Silent,1008000,29
25320,Trinidad and Tobago,1985,female,5-14 years,0,121000,0.0,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,Generation X,1008000,29
25321,Trinidad and Tobago,1985,female,55-74 years,0,55000,0.0,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,G.I. Generation,1008000,29
25322,Trinidad and Tobago,1985,female,75+ years,0,14000,0.0,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,G.I. Generation,1008000,29
25323,Trinidad and Tobago,1985,male,75+ years,0,9000,0.0,Trinidad and Tobago1985,0.6729999999999999,"7,375,918,367",7317,G.I. Generation,1008000,29
25324,Trinidad and Tobago,1986,male,25-34 years,25,100800,24.8,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Boomers,1061600,104
25325,Trinidad and Tobago,1986,male,35-54 years,21,106900,19.64,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Silent,1061600,104
25326,Trinidad and Tobago,1986,male,55-74 years,8,51800,15.44,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,G.I. Generation,1061600,104
25327,Trinidad and Tobago,1986,male,75+ years,1,9200,10.87,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,G.I. Generation,1061600,104
25328,Trinidad and Tobago,1986,male,15-24 years,13,129300,10.05,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Generation X,1061600,104
25329,Trinidad and Tobago,1986,female,15-24 years,12,130300,9.21,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Generation X,1061600,104
25330,Trinidad and Tobago,1986,female,25-34 years,9,100800,8.93,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Boomers,1061600,104
25331,Trinidad and Tobago,1986,female,75+ years,1,12200,8.2,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,G.I. Generation,1061600,104
25332,Trinidad and Tobago,1986,female,35-54 years,9,109900,8.19,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Silent,1061600,104
25333,Trinidad and Tobago,1986,female,55-74 years,4,56900,7.03,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,G.I. Generation,1061600,104
25334,Trinidad and Tobago,1986,male,5-14 years,1,130300,0.77,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Generation X,1061600,104
25335,Trinidad and Tobago,1986,female,5-14 years,0,123200,0.0,Trinidad and Tobago1986,0.7232820025651854,"4,794,444,444",4516,Generation X,1061600,104
25336,Trinidad and Tobago,1987,male,75+ years,4,9300,43.01,Trinidad and Tobago1987,0.723133803892381,"4,797,777,778",4449,G.I. Generation,1078300,119
25337,Trinidad and Tobago,1987,male,25-34 years,30,102500,29.27,Trinidad and Tobago1987,0.723133803892381,"4,797,777,778",4449,Boomers,1078300,119
25338,Trinidad and Tobago,1987,male,35-54 years,23,108600,21.18,Trinidad and Tobago1987,0.723133803892381,"4,797,777,778",4449,Silent,1078300,119
25339,Trinidad and Tobago,1987,male,15-24 years,25,131200,19.05,Trinidad and Tobago1987,0.723133803892381,"4,797,777,778",4449,Generation X,1078300,119
25340,Trinidad and Tobago,1987,male,55-74 years,9,52700,17.08,Trinidad and Tobago1987,0.723133803892381,"4,797,777,778",4449,G.I. Generation,1078300,119
25341,Trinidad and Tobago,1987,female,35-54 years,9,111700,8.06,Trinidad and Tobago1987,0.723133803892381,"4,797,777,778",4449,Silent,1078300,119
